station_cd,station_g_cd,station_name,station_name_en,station_name_k,station_name_r,line_cd,pref_cd,post,address,address_en,lon,lat,open_ymd,close_ymd,e_status,e_sort,postcode,city_en,prefecture
1110336,1110336,江部乙,Ebe otsu,,,11103,1,790462,滝川市江部乙町西町１２丁目,Takigawa Ichie bu otsu chou Nishimachi 12 choume,141.935937,43.627564,0000-00-00,0000-00-00,0,1110336,790462,Takigawa shi,Hokkaidou
1110337,1110337,妹背牛,Moseushi,,,11103,1,790500,雨竜郡妹背牛町字妹背牛,Uryuu gun Moseushi chou ji Moseushi,141.966591,43.690841,0000-00-00,0000-00-00,0,1110337,790500,Uryuu gun Moseushi machi,Hokkaidou
1110338,1110338,深川,Fukagawa,,,11103,1,740001,深川市１条,Fukagawa shi 1 jou,142.041642,43.721021,0000-00-00,0000-00-00,0,1110338,740001,Fukagawa shi,Hokkaidou
1110339,1110339,納内,Osamenai,,,11103,1,780151,深川市納内町字納内,Fukagawa shi osamenai chou ji osamenai,142.130072,43.732509,0000-00-00,0000-00-00,0,1110339,780151,Fukagawa shi,Hokkaidou
1110340,1110340,伊納,I Osamu,,,11103,1,708052,旭川市江丹別町春日,Asahikawa Ichie tan betsu chou shunjitsu,142.27167,43.763305,1898-07-16,2021-03-13,2,1110340,708052,Asahikawa shi,Hokkaidou
1110341,1110341,近文,Chikabumi,,,11103,1,700821,旭川市近文町１９丁目,Asahikawa shi Chikabumichou 19 choume,142.325327,43.789193,0000-00-00,0000-00-00,0,1110341,700821,Asahikawa shi,Hokkaidou
1110342,1110342,旭川,Asahikawa,,,11103,1,700030,旭川市宮下通８丁目,Asahikawa shi Miyashitadoori 8 choume,142.357803,43.763492,0000-00-00,0000-00-00,0,1110342,700030,Asahikawa shi,Hokkaidou
1110401,1110138,長万部,Oshamanbe,,,11104,1,493521,山越郡長万部町字長万部,Yamakoshi gun Oshamanbe chou ji Oshamanbe,140.37507,42.512477,0000-00-00,0000-00-00,0,1110401,493521,Yamakoshi gun Oshamanbe machi,Hokkaidou
1110401,1110138,長万部,Oshamanbe,,,11104,1,493521,山越郡長万部町字長万部,Yamakoshi gun Oshamanbe chou ji Oshamanbe,140.37507,42.512477,0000-00-00,0000-00-00,0,1110401,493521,Yamakoshi gun Oshamanbe machi,Hokkaidou
1110401,1110138,長万部,Oshamanbe,,,11104,1,493521,山越郡長万部町字長万部,Yamakoshi gun Oshamanbe chou ji Oshamanbe,140.37507,42.512477,0000-00-00,0000-00-00,0,1110401,493521,Yamakoshi gun Oshamanbe machi,Hokkaidou
1110401,1110138,長万部,Oshamanbe,,,11104,1,493521,山越郡長万部町字長万部,Yamakoshi gun Oshamanbe chou ji Oshamanbe,140.37507,42.512477,0000-00-00,0000-00-00,0,1110401,493521,Yamakoshi gun Oshamanbe machi,Hokkaidou
1110401,1110138,長万部,Oshamanbe,,,11104,1,493521,山越郡長万部町字長万部,Yamakoshi gun Oshamanbe chou ji Oshamanbe,140.37507,42.512477,0000-00-00,0000-00-00,0,1110401,493521,Yamakoshi gun Oshamanbe machi,Hokkaidou
1110401,1110138,長万部,Oshamanbe,,,11104,1,493521,山越郡長万部町字長万部,Yamakoshi gun Oshamanbe chou ji Oshamanbe,140.37507,42.512477,0000-00-00,0000-00-00,0,1110401,493521,Yamakoshi gun Oshamanbe machi,Hokkaidou
1110401,1110138,長万部,Oshamanbe,,,11104,1,493521,山越郡長万部町字長万部,Yamakoshi gun Oshamanbe chou ji Oshamanbe,140.37507,42.512477,0000-00-00,0000-00-00,0,1110401,493521,Yamakoshi gun Oshamanbe machi,Hokkaidou
1110401,1110138,長万部,Oshamanbe,,,11104,1,493521,山越郡長万部町字長万部,Yamakoshi gun Oshamanbe chou ji Oshamanbe,140.37507,42.512477,0000-00-00,0000-00-00,0,1110401,493521,Yamakoshi gun Oshamanbe machi,Hokkaidou
1110401,1110138,長万部,Oshamanbe,,,11104,1,493521,山越郡長万部町字長万部,Yamakoshi gun Oshamanbe chou ji Oshamanbe,140.37507,42.512477,0000-00-00,0000-00-00,0,1110401,493521,Yamakoshi gun Oshamanbe machi,Hokkaidou
1110401,1110138,長万部,Oshamanbe,,,11104,1,493521,山越郡長万部町字長万部,Yamakoshi gun Oshamanbe chou ji Oshamanbe,140.37507,42.512477,0000-00-00,0000-00-00,0,1110401,493521,Yamakoshi gun Oshamanbe machi,Hokkaidou
1110401,1110138,長万部,Oshamanbe,,,11104,1,493521,山越郡長万部町字長万部,Yamakoshi gun Oshamanbe chou ji Oshamanbe,140.37507,42.512477,0000-00-00,0000-00-00,0,1110401,493521,Yamakoshi gun Oshamanbe machi,Hokkaidou
1110402,1110402,静狩,Seikari,,,11104,1,495141,山越郡長万部町字静狩,Yamakoshi gun Oshamanbe chou ji sei kari,140.460025,42.584065,0000-00-00,0000-00-00,0,1110402,495141,Yamakoshi gun Oshamanbe machi,Hokkaidou
1110403,1110403,小幌,Kohoro,,,11104,1,495333,虻田郡豊浦町字礼文華,Abuta gun Toyoura chou ji rei bunka,140.537361,42.589731,0000-00-00,0000-00-00,0,1110403,495333,Abuta gun Toyoura machi,Hokkaidou
1110404,1110404,礼文,Reibun,,,11104,1,495333,虻田郡豊浦町字礼文華,Abuta gun Toyoura chou ji rei bunka,140.595013,42.580422,0000-00-00,0000-00-00,0,1110404,495333,Abuta gun Toyoura machi,Hokkaidou
1110405,1110405,大岸,Oogishi,,,11104,1,495332,虻田郡豊浦町字大岸,Abuta gun Toyoura chou jidaigan,140.639036,42.585969,0000-00-00,0000-00-00,0,1110405,495332,Abuta gun Toyoura machi,Hokkaidou
1110406,1110406,豊浦,Toyoura,,,11104,1,495412,虻田郡豊浦町字旭町,Abuta gun Toyoura chou ji Asahichou,140.71536,42.580323,0000-00-00,0000-00-00,0,1110406,495412,Abuta gun Toyoura machi,Hokkaidou
1110407,1110407,洞爺,Touya,,,11104,1,495611,虻田郡洞爺湖町旭町,Abuta gun Touyako chou Asahichou,140.763959,42.55055,0000-00-00,0000-00-00,0,1110407,495611,Abuta gun Touyako machi,Hokkaidou
1110408,1110408,有珠,Usu,,,11104,1,590151,伊達市有珠町,Date shi Usu machi,140.793969,42.513267,0000-00-00,0000-00-00,0,1110408,590151,Date shi,Hokkaidou
1110409,1110409,長和,Chouwa,,,11104,1,520035,伊達市長和町,Date shi Nagawa machi,140.833783,42.488262,0000-00-00,0000-00-00,0,1110409,520035,Date shi,Hokkaidou
1110410,1110410,伊達紋別,Date Monbetsu,,,11104,1,520032,伊達市山下町,Date shi Yamashitachou,140.855802,42.469395,0000-00-00,0000-00-00,0,1110410,520032,Date shi,Hokkaidou
1110411,1110411,北舟岡,Kita Funaoka,,,11104,1,520014,伊達市舟岡町,Date shi Funaoka machi,140.880259,42.450528,0000-00-00,0000-00-00,0,1110411,520014,Date shi,Hokkaidou
1110412,1110412,稀府,Kifu,,,11104,1,590273,伊達市南稀府町,Date shi minami kifu chou,140.898836,42.425567,0000-00-00,0000-00-00,0,1110412,590273,Date shi,Hokkaidou
1110413,1110413,黄金,Ougon,,,11104,1,590271,伊達市南黄金町,Date shi minami Koganechou,140.907781,42.386441,0000-00-00,0000-00-00,0,1110413,590271,Date shi,Hokkaidou
1110414,1110414,崎守,Saki Mamoru,,,11104,1,500055,室蘭市崎守町,Muroran Ichizaki Mamoru machi,140.927141,42.373968,0000-00-00,0000-00-00,0,1110414,500055,Muroran shi,Hokkaidou
1110415,1110415,本輪西,HonWanishi,,,11104,1,500065,室蘭市本輪西町１丁目,Muroran shi hon Wanishi chou 1 choume,140.977561,42.358734,0000-00-00,0000-00-00,0,1110415,500065,Muroran shi,Hokkaidou
1110416,1110416,室蘭,Muroran,,,11104,1,510023,室蘭市入江町１,Muroran shi Irie chou 1,140.97571,42.317864,0000-00-00,0000-00-00,0,1110416,510023,Muroran shi,Hokkaidou
1110417,1110417,母恋,Haha koi,,,11104,1,510004,室蘭市母恋北町１丁目,Muroran shi haha koi Kitamachi 1 choume,140.990018,42.317295,0000-00-00,0000-00-00,0,1110417,510004,Muroran shi,Hokkaidou
1110418,1110418,御崎,Misaki,,,11104,1,510001,室蘭市御崎町２丁目,Muroran shi misaki machi 2 choume,140.993881,42.329014,0000-00-00,0000-00-00,0,1110418,510001,Muroran shi,Hokkaidou
1110419,1110419,輪西,Wanishi,,,11104,1,500087,室蘭市仲町,Muroran shi Nakachou,141.005743,42.333775,0000-00-00,0000-00-00,0,1110419,500087,Muroran shi,Hokkaidou
1110420,1110420,東室蘭,Higashi Muroran,,,11104,1,500083,室蘭市東町２丁目,Muroran shi Higashi chou 2 choume,141.026411,42.349374,0000-00-00,0000-00-00,0,1110420,500083,Muroran shi,Hokkaidou
1110421,1110421,鷲別,Washi betsu,,,11104,1,590034,登別市鷲別町２丁目,Noboribetsu shi washi betsu chou 2 choume,141.042759,42.35953,0000-00-00,0000-00-00,0,1110421,590034,Noboribetsu shi,Hokkaidou
1110422,1110422,幌別,Horobetsu,,,11104,1,590013,登別市幌別町３丁目,Noboribetsu shi Horobetsu chou 3 choume,141.107293,42.409782,0000-00-00,0000-00-00,0,1110422,590013,Noboribetsu shi,Hokkaidou
1110423,1110423,富浦,Tomiura,,,11104,1,590462,登別市富浦町１丁目,Noboribetsu shi Tomiura chou 1 choume,141.156878,42.441957,0000-00-00,0000-00-00,0,1110423,590462,Noboribetsu shi,Hokkaidou
1110424,1110424,登別,Noboribetsu,,,11104,1,590466,登別市登別港町１丁目,Noboribetsu shi Noboribetsu minatomachi 1 choume,141.180931,42.45207,0000-00-00,0000-00-00,0,1110424,590466,Noboribetsu shi,Hokkaidou
1110425,1110425,虎杖浜,Itadori hama,,,11104,1,590641,白老郡白老町字虎杖浜,Shiraoi gun Shiraoi chou ji itadori hama,141.215092,42.464695,0000-00-00,0000-00-00,0,1110425,590641,Shiraoi gun Shiraoi machi,Hokkaidou
1110426,1110426,竹浦,Take ura,,,11104,1,590642,白老郡白老町字竹浦,Shiraoi gun Shiraoi chou ji take ura,141.260395,42.49284,0000-00-00,0000-00-00,0,1110426,590642,Shiraoi gun Shiraoi machi,Hokkaidou
1110427,1110427,北吉原,Kita Yoshiwara,,,11104,1,590923,白老郡白老町字北吉原,Shiraoi gun Shiraoi chou ji kita Yoshiwara,141.286199,42.509119,0000-00-00,0000-00-00,0,1110427,590923,Shiraoi gun Shiraoi machi,Hokkaidou
1110428,1110428,萩野,Hagino,,,11104,1,590922,白老郡白老町字萩野,Shiraoi gun Shiraoi chou ji Hagino,141.30603,42.521159,0000-00-00,0000-00-00,0,1110428,590922,Shiraoi gun Shiraoi machi,Hokkaidou
1110429,1110429,白老,Shiraoi,,,11104,1,590904,白老郡白老町東町１丁目,Shiraoi gun Shiraoi chou Higashi chou 1 choume,141.360054,42.55474,0000-00-00,0000-00-00,0,1110429,590904,Shiraoi gun Shiraoi machi,Hokkaidou
1110430,1110430,社台,Yashirodai,,,11104,1,590901,白老郡白老町字社台,Shiraoi gun Shiraoi chou ji sha dai,141.417433,42.578682,0000-00-00,0000-00-00,0,1110430,590901,Shiraoi gun Shiraoi machi,Hokkaidou
1110431,1110431,錦岡,Nishiki oka,,,11104,1,591275,苫小牧市字錦岡,Tomakomai shi jikin Oka,141.48722,42.6025,0000-00-00,0000-00-00,0,1110431,591275,Tomakomai shi,Hokkaidou
1110432,1110432,糸井,Itoi,,,11104,1,530816,苫小牧市日吉町３丁目,Tomakomai shi Hiyoshi chou 3 choume,141.546187,42.6225,0000-00-00,0000-00-00,0,1110432,530816,Tomakomai shi,Hokkaidou
1110433,1110433,青葉,Aoba,,,11104,1,530807,苫小牧市青葉町１丁目,Tomakomai shi Aoba chou 1 choume,141.568278,42.62999,0000-00-00,0000-00-00,0,1110433,530807,Tomakomai shi,Hokkaidou
1110434,1110434,苫小牧,Tomakomai,,,11104,1,530022,苫小牧市表町６丁目,Tomakomai shi Omotechou 6 choume,141.596837,42.639665,0000-00-00,0000-00-00,0,1110434,530022,Tomakomai shi,Hokkaidou
1110501,1110434,苫小牧,Tomakomai,,,11105,1,530022,苫小牧市表町６丁目,Tomakomai shi Omotechou 6 choume,141.596837,42.639665,0000-00-00,0000-00-00,0,1110501,530022,Tomakomai shi,Hokkaidou
1110502,1110502,沼ノ端,Numa no hashi,,,11105,1,591364,苫小牧市字沼ノ端,Tomakomai shi ji numa no hashi,141.693132,42.672057,0000-00-00,0000-00-00,0,1110502,591364,Tomakomai shi,Hokkaidou
1110503,1110503,遠浅,Tooasa,,,11105,1,591433,勇払郡安平町遠浅,Yuufutsu gun Abira machi tooasa,141.769568,42.729533,0000-00-00,0000-00-00,0,1110503,591433,Yuufutsu gun Abira machi,Hokkaidou
1110504,1110504,早来,Hayakita,,,11105,1,591501,勇払郡安平町早来大町,Yuufutsu gun Abira chou Hayakita Oomachi,141.814106,42.765237,0000-00-00,0000-00-00,0,1110504,591501,Yuufutsu gun Abira machi,Hokkaidou
1110505,1110505,安平,Abira,,,11105,1,591511,勇払郡安平町安平,Yuufutsu gun Abira chou Abira,141.825283,42.814007,0000-00-00,0000-00-00,0,1110505,591511,Yuufutsu gun Abira machi,Hokkaidou
1110506,1110506,追分,Oiwake,,,11105,1,591931,勇払郡安平町追分中央,Yuufutsu gun Abira machi oiwake chuuou,141.810678,42.873316,0000-00-00,0000-00-00,0,1110506,591931,Yuufutsu gun Abira machi,Hokkaidou
1110507,1110507,三川,Sansen,,,11105,1,691200,夕張郡由仁町三川,Yuubari gun Yuni chou Mikawa,141.800778,42.945029,0000-00-00,0000-00-00,0,1110507,691200,Yuubari gun Yuni machi,Hokkaidou
1110508,1110508,古山,Furuyama,,,11105,1,691216,夕張郡由仁町字古山,Yuubari gun Yuni chou ji Furuyama,141.793969,42.975256,0000-00-00,0000-00-00,0,1110508,691216,Yuubari gun Yuni machi,Hokkaidou
1110509,1110509,由仁,Yuni,,,11105,1,691216,夕張郡由仁町古山,Yuubari gun Yuni chou Furuyama,141.785868,43.012206,0000-00-00,0000-00-00,0,1110509,691216,Yuubari gun Yuni machi,Hokkaidou
1110510,1110510,栗山,Kuriyama,,,11105,1,691511,夕張郡栗山町中央３丁目,Yuubari gun Kuriyama chou chuuou 3 choume,141.775603,43.058164,0000-00-00,0000-00-00,0,1110510,691511,Yuubari gun Kuriyama machi,Hokkaidou
1110511,1110511,栗丘,Ritsu Takashi,,,11105,1,680134,岩見沢市栗沢町栗丘,Iwamizawa shi Kurisawa chou Ritsu Takashi,141.744333,43.085444,0000-00-00,0000-00-00,0,1110511,680134,Iwamizawa shi,Hokkaidou
1110512,1110512,栗沢,Kurisawa,,,11105,1,680127,岩見沢市栗沢町本町,Iwamizawa shi Kurisawa chou Honchou,141.739743,43.120367,0000-00-00,0000-00-00,0,1110512,680127,Iwamizawa shi,Hokkaidou
1110513,1110513,志文,Kokorozashi bun,,,11105,1,680841,岩見沢市志文本町１条４丁目,Iwamizawa shishi bun Honchou 1 jou 4 choume,141.744443,43.158903,0000-00-00,0000-00-00,0,1110513,680841,Iwamizawa shi,Hokkaidou
1110514,1110327,岩見沢,Iwamizawa,,,11105,1,680034,岩見沢市有明町南,Iwamizawa shi Ariake machi minami,141.759359,43.204201,0000-00-00,0000-00-00,0,1110514,680034,Iwamizawa shi,Hokkaidou
1110601,1110335,滝川,Takigawa,,,11106,1,730031,滝川市栄町４丁目,Takigawa shi Sakaechou 4 choume,141.900807,43.555278,0000-00-00,0000-00-00,0,1110601,730031,Takigawa shi,Hokkaidou
1110602,1110602,東滝川,Higashi Takigawa,,,11106,1,730026,滝川市東滝川,Takigawa shi higashi Takigawa,141.98031,43.574037,0000-00-00,0000-00-00,0,1110602,730026,Takigawa shi,Hokkaidou
1110603,1110603,赤平,Akahira,,,11106,1,791134,赤平市泉町１丁目,Akabira shi Izumimachi 1 choume,142.048669,43.555144,0000-00-00,0000-00-00,0,1110603,791134,Akabira shi,Hokkaidou
1110604,1110604,茂尻,Mojiri,,,11106,1,791100,赤平市字茂尻町南２丁目,Akabira shi ji Mojiri machi minami 2 choume,142.082156,43.537314,0000-00-00,0000-00-00,0,1110604,791100,Akabira shi,Hokkaidou
1110605,1110605,平岸,Hiragishi,,,11106,1,791282,北海道赤平市平岸仲町１丁目,Hokkaidou Akabira shi Hiragishi Nakachou 1 choume,142.123872,43.541401,0000-00-00,0000-00-00,0,1110605,791282,Akabira shi,Hokkaidou
1110606,1110606,芦別,Ashibetsu,,,11106,1,750041,芦別市本町,Ashibetsu shi Honchou,142.184543,43.516636,0000-00-00,0000-00-00,0,1110606,750041,Ashibetsu shi,Hokkaidou
1110607,1110607,上芦別,Ue Ashibetsu,,,11106,1,791371,芦別市上芦別町,Ashibetsu shijou Ashibetsu machi,142.210855,43.48871,0000-00-00,0000-00-00,0,1110607,791371,Ashibetsu shi,Hokkaidou
1110608,1110608,野花南,Nobana minami,,,11106,1,791372,芦別市野花南町,Ashibetsu shi nobana Minamimachi,142.261772,43.474418,0000-00-00,0000-00-00,0,1110608,791372,Ashibetsu shi,Hokkaidou
1110609,1110609,島ノ下,Shima no shita,,,11106,1,760036,富良野市字島ノ下,Furano shi jitou no shita,142.350406,43.3744,1913-11-10,2017-03-04,2,1110609,760036,Furano shi,Hokkaidou
1110610,1110610,富良野,Furano,,,11106,1,760025,富良野市日の出町,Furano shi Hinode machi,142.391374,43.347114,0000-00-00,0000-00-00,0,1110610,760025,Furano shi,Hokkaidou
1110611,1110611,布部,Nuno bu,,,11106,1,760004,富良野市字布部市街地,Furano shi jifu bu shigai chi,142.400595,43.291991,0000-00-00,2024-04-01,2,1110611,760004,Furano shi,Hokkaidou
1110612,1110612,山部,Yamabe,,,11106,1,791564,北海道富良野市字山部市山部中町,Hokkaidou Furano shi ji Yamabe shisan bu Nakachou,142.381522,43.244645,0000-00-00,2024-04-01,2,1110612,791564,Furano shi,Hokkaidou
1110613,1110613,下金山,Kakinzan,,,11106,1,792132,空知郡南富良野町字下金山,Sorachi gun Minamifurano chou jika kanayama,142.415402,43.197328,0000-00-00,2024-04-01,2,1110613,792132,Sorachi gun Minamifurano machi,Hokkaidou
1110614,1110614,金山,Kanayama,,,11106,1,792131,空知郡南富良野町字金山,Sorachi gun Minamifurano chou ji Kanayama,142.416201,43.136115,0000-00-00,2024-04-01,2,1110614,792131,Sorachi gun Minamifurano machi,Hokkaidou
1110615,1110615,東鹿越,Tou ka Koshi,,,11106,1,792411,空知郡南富良野町東鹿越,Sorachi gun Minamifurano chou tou ka Koshi,142.523472,43.164011,0000-00-00,2024-04-01,2,1110615,792411,Sorachi gun Minamifurano machi,Hokkaidou
1110616,1110616,幾寅,Ikutora,,,11106,1,792401,空知郡南富良野町幾寅仲町,Sorachi gun Minamifurano chou Ikutora Nakachou,142.569474,43.161582,0000-00-00,2024-04-01,2,1110616,792401,Sorachi gun Minamifurano machi,Hokkaidou
1110616,1110616,幾寅,Ikutora,,,11106,1,792401,空知郡南富良野町幾寅仲町,Sorachi gun Minamifurano chou Ikutora Nakachou,142.569474,43.161582,0000-00-00,2024-04-01,2,1110616,792401,Sorachi gun Minamifurano machi,Hokkaidou
1110616,1110616,幾寅,Ikutora,,,11106,1,792401,空知郡南富良野町幾寅仲町,Sorachi gun Minamifurano chou Ikutora Nakachou,142.569474,43.161582,0000-00-00,2024-04-01,2,1110616,792401,Sorachi gun Minamifurano machi,Hokkaidou
1110616,1110616,幾寅,Ikutora,,,11106,1,792401,空知郡南富良野町幾寅仲町,Sorachi gun Minamifurano chou Ikutora Nakachou,142.569474,43.161582,0000-00-00,2024-04-01,2,1110616,792401,Sorachi gun Minamifurano machi,Hokkaidou
1110617,1110617,落合,Ochiai,,,11106,1,792551,空知郡南富良野町落合,Sorachi gun Minamifurano chou Ochiai,142.669104,43.125055,0000-00-00,2024-04-01,2,1110617,792551,Sorachi gun Minamifurano machi,Hokkaidou
1110618,1110618,新得,Shintoku,,,11106,1,810005,上川郡新得町本通北１丁目,Kamikawa gun Shintoku chou hondoori kita 1 choume,142.832432,43.082501,0000-00-00,0000-00-00,2,1110618,810005,Kamikawa gun Shintoku machi,Hokkaidou
1110701,1110618,新得,Shintoku,,,11107,1,810005,上川郡新得町本通北１丁目,Kamikawa gun Shintoku chou hondoori kita 1 choume,142.832432,43.082501,0000-00-00,0000-00-00,0,1110701,810005,Kamikawa gun Shintoku machi,Hokkaidou
1110702,1110702,十勝清水,Tokachi Shimizu,,,11107,1,890136,上川郡清水町本通１丁目,Kamikawa gun Shimizuchou hondoori 1 choume,142.879535,43.012892,0000-00-00,0000-00-00,0,1110702,890136,Kamikawa gun Shimizu machi,Hokkaidou
1110703,1110703,羽帯,Hanetai,,,11107,1,890356,上川郡清水町字羽帯,Kamikawa gun Shimizuchou ji hanetai,142.906646,42.957499,1958-09-10,2018-03-17,2,1110703,890356,Kamikawa gun Shimizu machi,Hokkaidou
1110704,1110704,御影,Mikage,,,11107,1,890354,上川郡清水町御影本通り１丁目,Kamikawa gun Shimizuchou Mikage hondoori 1 choume,142.935739,42.942418,0000-00-00,0000-00-00,0,1110704,890354,Kamikawa gun Shimizu machi,Hokkaidou
1110705,1110705,芽室,Memuro,,,11107,1,820030,河西郡芽室町本通り１丁目,Kasei gun Memuro chou hondoori 1 choume,143.047991,42.909846,0000-00-00,0000-00-00,0,1110705,820030,Kasei gun Memuro machi,Hokkaidou
1110706,1110706,大成,Taisei,,,11107,1,820006,河西郡芽室町東芽室南２線,Kasei gun Memuro machi higashi Memuro minami 2 sen,143.0696659,42.91605619,0000-00-00,0000-00-00,0,1110706,820006,Kasei gun Memuro machi,Hokkaidou
1110707,1110707,西帯広,Nishi Obihiro,,,11107,1,802473,帯広市西２３条南１丁目,Obihiro shi nishi 23 jou minami 1 choume,143.126351,42.923941,0000-00-00,0000-00-00,0,1110707,802473,Obihiro shi,Hokkaidou
1110708,1110708,柏林台,Hakurin dai,,,11107,1,800027,帯広市西１７条南１丁目,Obihiro shi nishi 17 jou minami 1 choume,143.1645,42.928877,0000-00-00,0000-00-00,0,1110708,800027,Obihiro shi,Hokkaidou
1110709,1110709,帯広,Obihiro,,,11107,1,800012,帯広市西２条南１２丁目,Obihiro shi nishi 2 jou minami 12 choume,143.20195,42.917997,0000-00-00,0000-00-00,0,1110709,800012,Obihiro shi,Hokkaidou
1110710,1110710,札内,Satsunai,,,11107,1,890543,中川郡幕別町字札内中央町,Nakagawa gun Makubetsu chou ji satsunai Chuuouchou,143.256248,42.912697,0000-00-00,0000-00-00,0,1110710,890543,Nakagawa gun Makubetsu machi,Hokkaidou
1110711,1110711,稲士別,Ine Shibetsu,,,11107,1,890564,中川郡幕別町稲志別,Nakagawa gun Makubetsu choutoushi betsu,143.297528,42.903963,1959-10-07,2017-03-04,2,1110711,890564,Nakagawa gun Makubetsu machi,Hokkaidou
1110712,1110712,幕別,Makubetsu,,,11107,1,890604,中川郡幕別町錦町,Nakagawa gun Makubetsu chou Nishikichou,143.359293,42.90784,0000-00-00,0000-00-00,0,1110712,890604,Nakagawa gun Makubetsu machi,Hokkaidou
1110713,1110713,利別,Toshibetsu,,,11107,1,830031,中川郡池田町字利別西町,Nakagawa gun Ikeda chou ji Toshibetsu nishi machi,143.424445,42.934706,0000-00-00,0000-00-00,0,1110713,830031,Nakagawa gun Ikeda machi,Hokkaidou
1110714,1110714,池田,Ikeda,,,11107,1,830091,中川郡池田町東１条１丁目,Nakagawa gun Ikeda machi higashi 1 jou 1 choume,143.453033,42.922186,0000-00-00,0000-00-00,0,1110714,830091,Nakagawa gun Ikeda machi,Hokkaidou
